Format Version,1.24,Take Name,412_V1_4,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-04-12 10.46.51.217 AM,Capture Start Frame,614402,Total Frames in Take,1201,Total Exported Frames,1201,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.025000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
7,0.029167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
8,0.033333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
9,0.037500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
10,0.041667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
11,0.045833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
12,0.050000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
13,0.054167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
14,0.058333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
15,0.062500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
16,0.066667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
17,0.070833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
18,0.075000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
19,0.079167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
20,0.083333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
21,0.087500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
22,0.091667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
23,0.095833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
24,0.100000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
25,0.104167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
26,0.108333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
27,0.112500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
28,0.116667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
29,0.120833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
30,0.125000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
31,0.129167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
32,0.133333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
33,0.137500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
34,0.141667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
35,0.145833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
36,0.150000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
37,0.154167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
38,0.158333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
39,0.162500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
40,0.166667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
41,0.170833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
42,0.175000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
43,0.179167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
44,0.183333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
45,0.187500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
46,0.191667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
47,0.195833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
48,0.200000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
49,0.204167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
50,0.208333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
51,0.212500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
52,0.216667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
53,0.220833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
54,0.225000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
55,0.229167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
56,0.233333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
57,0.237500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
58,0.241667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
59,0.245833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
60,0.250000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
61,0.254167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
62,0.258333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
63,0.262500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
64,0.266667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
65,0.270833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
66,0.275000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
67,0.279167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
68,0.283333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
69,0.287500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
70,0.291667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
71,0.295833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
72,0.300000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
73,0.304167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
74,0.308333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
75,0.312500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
76,0.316667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
77,0.320833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
78,0.325000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
79,0.329167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
80,0.333333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
81,0.337500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
82,0.341667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
83,0.345833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
84,0.350000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
85,0.354167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
86,0.358333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
87,0.362500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
88,0.366667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
89,0.370833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
90,0.375000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
91,0.379167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
92,0.383333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
93,0.387500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
94,0.391667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
95,0.395833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
96,0.400000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
97,0.404167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
98,0.408333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
99,0.412500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
100,0.416667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
101,0.420833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
102,0.425000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
103,0.429167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
104,0.433333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
105,0.437500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
106,0.441667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
107,0.445833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
108,0.450000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
109,0.454167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
110,0.458333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
111,0.462500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
112,0.466667,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
113,0.470833,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
114,0.475000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
115,0.479167,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
116,0.483333,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
117,0.487500,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,
118,0.491667,-179.626190,7.138354,-141.812164,2809.553223,996.663452,-186.257446,2854.806641,988.983704,-543.645142,,,,2823.802734,1017.353516,-185.218445,,,,3067.048340,792.952148,6.558992,2739.840820,977.323853,167.362106,,,
119,0.495833,-179.537216,7.021099,-141.571838,2805.325684,1002.131470,-186.200531,2850.618652,994.014404,-543.580566,2805.111328,1024.707520,-292.943817,2819.438965,1021.858582,-185.111389,3100.666992,788.044067,-302.899963,3062.711914,797.195007,6.264604,2736.744629,980.842407,167.204346,2788.937500,971.627075,49.798489
120,0.500000,-179.394638,7.019401,-141.640045,2800.944824,1006.754150,-186.133759,2846.299805,999.440735,-543.553711,2801.071777,1030.166016,-292.993927,2814.820801,1026.549683,-185.011124,3096.309570,793.359009,-303.258850,3058.533936,801.833740,5.866054,2732.990479,984.819885,167.261856,2783.946289,975.494690,49.892445
121,0.504167,-179.311295,6.974855,-141.653458,2796.167725,1011.475891,-186.069672,2841.334961,1004.807495,-543.363159,2795.692383,1034.639038,-293.026337,2809.902588,1031.302856,-184.940018,3091.196045,798.421692,-303.799683,3053.924072,806.373108,5.432982,2728.385986,989.120361,167.363205,2779.248779,980.113953,49.888832
122,0.508333,-179.208679,6.923262,-141.748734,2791.056152,1016.554565,-185.990326,2836.125732,1010.358582,-543.341980,2790.266113,1039.801147,-292.540283,2804.654297,1036.392212,-184.730957,3086.347412,804.224060,-304.692413,3049.456543,811.507874,4.884161,2723.349854,993.419861,167.459015,2774.603271,985.011353,49.896999
123,0.512500,-179.083664,6.903351,-141.765320,2785.538574,1021.845825,-185.926163,2830.723145,1016.264587,-543.293518,2785.540527,1045.676880,-292.661987,2799.051514,1041.536011,-184.498138,3080.568115,809.647339,-305.217590,3044.397949,816.496155,4.138017,2718.076172,998.116394,167.669968,2768.794678,989.506836,50.162041
124,0.516667,-178.973282,6.833531,-141.829773,2779.902344,1027.208130,-185.736893,2824.468262,1022.318970,-543.204590,2779.591553,1051.125488,-292.184387,2793.504395,1047.164185,-184.281036,3074.873291,815.561035,-305.858795,3039.237549,822.014587,3.630746,2712.632568,1002.822144,167.890915,2763.418701,994.621399,50.278790
125,0.520833,-178.861420,6.743293,-141.835770,2773.819336,1033.070435,-185.448883,2818.016846,1028.886597,-542.775085,2773.387695,1056.691284,-291.744751,2787.367188,1052.788452,-183.969009,3068.441162,821.562988,-306.437836,3033.880615,827.847351,2.895435,2706.925537,1007.734680,168.338333,2757.880859,1000.029236,50.396351
126,0.525000,-178.728073,6.628348,-141.886002,2766.997314,1039.100342,-185.084122,2810.966309,1035.502075,-542.519348,2766.124023,1063.130249,-291.185913,2781.006104,1058.866089,-183.587830,3061.182373,827.666992,-307.388062,3028.280518,833.927307,2.258770,2701.087891,1012.797119,168.636490,2751.273438,1005.069641,50.767540
127,0.529167,-178.607529,6.515971,-141.935287,2760.356445,1045.339844,-184.620483,2803.578613,1042.673218,-542.100830,2759.420410,1069.248413,-290.517365,2774.264404,1065.077637,-183.092163,3054.337646,834.279480,-308.082581,3022.278076,840.115295,1.718354,2695.069336,1018.016907,169.115707,2745.284912,1011.065247,51.083122
128,0.533333,-178.433029,6.373519,-141.914764,2753.345703,1051.764648,-184.248093,2795.604492,1049.898926,-541.778137,2752.603027,1076.641235,-290.543579,2767.199951,1071.583984,-182.748489,3046.633789,840.664124,-308.721680,3015.989746,846.472412,0.735393,2688.743408,1023.264526,169.563599,2738.865234,1016.654236,51.672565
129,0.537500,-178.299408,6.218366,-141.997742,2746.096680,1058.291626,-183.693451,2787.169922,1057.621094,-541.500366,2744.753906,1083.524658,-289.715118,2759.683105,1078.174927,-182.097488,3038.974609,847.561951,-309.668640,3009.731201,853.743774,0.143663,2682.376709,1029.084351,170.159531,2732.237793,1022.597900,52.182598
130,0.541667,-178.139557,6.027059,-141.947723,2738.048584,1065.421509,-183.124542,2778.105225,1065.719116,-541.067810,2736.461426,1090.740723,-289.134857,2751.930176,1085.237305,-181.661591,3030.349365,854.232788,-310.676575,3002.559326,860.249573,-0.712468,2675.602051,1034.836060,170.924637,2725.359863,1028.853638,52.504143
131,0.545833,-177.971268,5.805748,-142.040558,2729.860352,1072.557007,-182.598511,2768.472900,1074.113037,-540.705261,2727.748779,1098.226074,-288.608734,2743.697510,1092.392456,-181.147690,3021.784424,861.456116,-311.734039,2995.666260,868.084717,-1.688429,2668.984619,1040.796387,171.565979,2718.070801,1035.310059,52.922752
132,0.550000,-177.765366,5.572906,-142.341919,2721.520996,1079.866333,-182.128052,2758.307617,1083.109253,-540.514893,2718.635010,1106.295532,-287.931702,2735.130371,1100.007202,-180.850098,3012.546631,868.762024,-313.255249,2988.650391,876.669434,-2.581166,2662.254883,1046.937012,172.084747,2710.747314,1041.845825,53.246590
133,0.554167,-177.571564,5.302097,-142.480560,2712.614502,1087.657837,-181.943024,2747.545410,1092.598511,-540.677979,2709.032471,1114.695923,-288.113953,2725.845459,1107.795776,-180.595566,3003.096924,876.682190,-314.948151,2980.995605,884.924561,-4.384898,2655.080322,1053.085083,172.481369,2703.065918,1048.717773,53.484489
134,0.558333,-177.341095,4.913266,-142.351227,2702.851318,1096.220947,-181.775604,2735.711426,1102.432007,-540.586548,2698.623291,1123.525391,-287.785400,2716.170166,1116.288330,-180.556778,2992.728027,885.076172,-317.156372,2972.794922,893.440735,-6.615269,2648.135742,1059.855713,172.937210,2695.198975,1056.033081,53.422485
135,0.562500,-177.053345,4.538677,-142.299469,2692.607666,1104.975952,-181.777863,2723.428467,1112.923950,-540.772156,2687.465576,1132.572998,-287.547272,2705.694580,1125.093628,-180.640854,2981.826172,894.440125,-319.960388,2963.531494,901.812866,-9.183290,2640.502197,1066.929810,173.268402,2686.672607,1063.658447,53.120636
136,0.566667,-176.795624,4.121344,-142.320633,2681.850586,1114.326416,-182.048889,2710.191162,1124.098267,-541.100342,2675.822510,1142.188965,-287.920685,2694.670654,1134.355591,-180.810623,2970.018066,904.470154,-323.071594,2952.884033,908.978088,-12.928375,2632.577637,1074.558228,173.183578,2677.580566,1071.703247,52.800797
137,0.570833,-176.524292,3.681317,-142.221924,2670.406738,1124.366699,-182.459396,2695.930420,1135.964844,-541.862976,2663.620117,1153.306030,-288.337708,2683.045410,1144.265991,-180.940674,2957.514160,915.242065,-326.523102,2942.961182,918.678528,-16.456451,2623.862793,1082.821777,173.063904,2667.879395,1080.565430,52.162865
138,0.575000,-176.195801,3.214328,-142.221359,2657.966797,1134.712280,-182.865372,2680.782959,1148.434937,-542.637695,2649.737305,1163.899292,-288.720459,2670.448730,1154.631104,-180.601288,2944.432617,926.966309,-330.530151,2932.144775,928.557922,-19.768728,2614.506836,1091.575806,172.576294,2657.582275,1089.874512,51.284592
139,0.579167,-175.934113,2.774440,-142.374039,2645.110107,1145.423828,-184.001389,2664.737061,1161.458862,-543.648499,2635.679199,1175.380493,-289.603851,2656.859863,1165.074829,-183.175400,2930.533691,939.336426,-334.681122,2920.646484,938.906982,-23.710331,2604.632080,1100.802124,171.794907,2646.278076,1099.644531,50.180405
140,0.583333,-175.658524,2.233287,-142.492661,2631.180420,1156.953979,-185.186523,2647.678711,1175.069824,-544.943848,2620.355469,1186.927734,-290.368744,2642.742920,1176.434937,-184.517136,2916.139404,952.546692,-339.213226,2908.328857,950.201660,-28.100836,2594.182373,1110.456909,170.851273,2634.942627,1110.144287,48.620113
141,0.587500,-175.341599,1.706488,-142.507874,2616.646484,1168.862549,-186.610855,2629.725098,1189.323486,-546.523071,2604.691895,1199.317139,-291.731445,2627.769287,1188.054688,-186.069443,2901.260498,966.308655,-344.141449,2895.246094,962.370972,-33.027683,2583.152588,1120.703003,169.541885,2622.659180,1120.907349,46.925014
142,0.591667,-175.024139,1.108876,-142.782532,2600.887939,1181.578003,-188.655823,2610.772949,1204.175781,-548.342957,2588.083740,1211.710815,-293.657715,2612.081543,1200.088989,-188.031845,2885.879639,981.046265,-349.571808,2881.402588,974.953430,-38.484066,2572.056885,1131.290161,167.757507,2610.008301,1132.110229,44.433743
143,0.595833,-174.705643,0.481839,-143.084534,2585.026123,1193.989868,-190.569580,2590.944824,1219.582520,-550.444214,2570.114502,1224.774292,-294.923920,2595.494873,1212.381836,-190.204483,2869.867920,996.677856,-355.455261,2867.254639,987.690491,-44.736805,2560.358887,1142.184937,165.715958,2596.691162,1143.506592,42.024975
144,0.600000,-174.367752,-0.132482,-143.339172,2568.223389,1207.195068,-192.732147,2570.458252,1235.408203,-552.656799,2551.795166,1238.294678,-297.007324,2578.136719,1224.844238,-192.549118,2852.468994,1012.864807,-361.644836,2852.393066,1000.583862,-51.176708,2548.076904,1153.588135,163.429672,2582.698730,1155.408813,39.387882
145,0.604167,-174.043762,-0.759467,-143.453735,2550.704346,1220.615234,-195.146927,2549.551270,1251.385010,-554.953247,2532.826660,1251.808105,-299.256897,2560.021240,1237.463257,-194.953690,2833.866211,1029.256836,-368.187317,2836.847412,1013.305786,-58.215687,2535.158203,1165.428589,160.998276,2567.949219,1167.513550,36.391075
146,0.608333,-173.738846,-1.416265,-143.368576,2532.137695,1234.377930,-197.666855,2528.285156,1267.581665,-557.157776,2513.337402,1265.408325,-301.520264,2541.217529,1250.116943,-197.373535,2814.238770,1045.661865,-375.162476,2820.281982,1025.679199,-65.301720,2521.426270,1177.750732,158.512970,2552.302979,1179.936646,33.648018
147,0.612500,-173.418198,-2.072326,-143.327560,2513.840576,1247.893555,-200.076233,2506.769775,1283.938110,-559.358337,2493.491211,1279.196289,-303.667877,2521.699707,1262.643433,-199.716217,2793.776611,1061.994751,-382.388397,2803.086914,1037.742554,-72.464729,2506.871094,1190.590088,156.114075,2536.302002,1192.783936,30.805656
148,0.616667,-173.019592,-2.714144,-143.189377,2494.612061,1261.931519,-202.461105,2485.005371,1300.436768,-561.329163,2472.714111,1292.238525,-305.609222,2501.583252,1275.212402,-202.113510,2772.523926,1078.161011,-389.258911,2784.438232,1048.930664,-80.017525,2491.747803,1203.623047,153.612335,2519.489258,1205.812134,28.022665
149,0.620833,-172.729034,-3.401395,-143.059372,2474.599854,1275.751343,-204.804428,2462.822754,1317.107544,-563.026550,2451.354736,1305.895996,-307.403656,2481.145020,1287.591309,-204.478149,2750.976318,1094.045898,-396.176025,2765.041260,1059.783936,-87.336105,2476.086426,1216.894409,151.302139,2502.130615,1218.794312,25.171646
